image_file,total_detections,Bbox
final/full_stack/final_full_stack0073.tif,3,"[0.3632053732872009, 0.9548046588897705, 0.13481584191322327, 0.0903906524181366]"
final/full_stack/final_full_stack0074.tif,3,"[0.06875155866146088, 0.4454237222671509, 0.13750311732292175, 0.14154721796512604]"
final/full_stack/final_full_stack0074.tif,3,"[0.6933586001396179, 0.4536597430706024, 0.1682102382183075, 0.1338050216436386]"
final/full_stack/final_full_stack0074.tif,3,"[0.3616549074649811, 0.9538286328315735, 0.14041361212730408, 0.09234274178743362]"
final/full_stack/final_full_stack0075.tif,3,"[0.06776113063097, 0.4462893009185791, 0.13552226126194, 0.13976454734802246]"
final/full_stack/final_full_stack0075.tif,3,"[0.6931011080741882, 0.4543394148349762, 0.1692960411310196, 0.13468638062477112]"
final/full_stack/final_full_stack0075.tif,3,"[0.3617551028728485, 0.9542896151542664, 0.13935594260692596, 0.0914207324385643]"
final/full_stack/final_full_stack0076.tif,3,"[0.06717661768198013, 0.4464111626148224, 0.13435323536396027, 0.13872332870960236]"
final/full_stack/final_full_stack0076.tif,3,"[0.6938510537147522, 0.4551512897014618, 0.16949857771396637, 0.13369514048099518]"
final/full_stack/final_full_stack0076.tif,3,"[0.36407870054244995, 0.9548791646957397, 0.13754601776599884, 0.09024154394865036]"
final/full_stack/final_full_stack0077.tif,3,"[0.6941130757331848, 0.4550817608833313, 0.1718364953994751, 0.13440583646297455]"
final/full_stack/final_full_stack0077.tif,3,"[0.06811634451150894, 0.4463110864162445, 0.13623268902301788, 0.14013463258743286]"
final/full_stack/final_full_stack0077.tif,3,"[0.3630046844482422, 0.9538900256156921, 0.1391405314207077, 0.09221991151571274]"
final/full_stack/final_full_stack0078.tif,3,"[0.6945332288742065, 0.45469731092453003, 0.17046663165092468, 0.13305890560150146]"
final/full_stack/final_full_stack0078.tif,3,"[0.06781945377588272, 0.4462146759033203, 0.13563890755176544, 0.14010410010814667]"
final/full_stack/final_full_stack0078.tif,3,"[0.36251819133758545, 0.9543861746788025, 0.13835814595222473, 0.09102105349302292]"
final/full_stack/final_full_stack0079.tif,3,"[0.6944882869720459, 0.45464152097702026, 0.1699828803539276, 0.132787823677063]"
final/full_stack/final_full_stack0079.tif,3,"[0.06775254011154175, 0.4461168646812439, 0.1355050802230835, 0.13942687213420868]"
final/full_stack/final_full_stack0079.tif,3,"[0.36442410945892334, 0.9551998972892761, 0.13402917981147766, 0.08946316689252853]"
final/full_stack/final_full_stack0080.tif,3,"[0.6951475143432617, 0.4536745846271515, 0.16903719305992126, 0.13146544992923737]"
final/full_stack/final_full_stack0080.tif,3,"[0.06812682747840881, 0.44605767726898193, 0.13625365495681763, 0.1321958303451538]"
final/full_stack/final_full_stack0080.tif,3,"[0.3626842498779297, 0.9551711678504944, 0.1326528787612915, 0.08965756744146347]"
final/full_stack/final_full_stack0081.tif,3,"[0.0675523579120636, 0.44660189747810364, 0.1351047158241272, 0.13056915998458862]"
final/full_stack/final_full_stack0081.tif,3,"[0.6946005821228027, 0.4536087214946747, 0.16527271270751953, 0.13053575158119202]"
final/full_stack/final_full_stack0081.tif,3,"[0.3628849983215332, 0.9547976851463318, 0.1340702772140503, 0.0902005061507225]"
final/full_stack/final_full_stack0082.tif,3,"[0.06822143495082855, 0.4459567070007324, 0.1364428699016571, 0.13191375136375427]"
final/full_stack/final_full_stack0082.tif,3,"[0.693812906742096, 0.4542185068130493, 0.1642356514930725, 0.13236083090305328]"
final/full_stack/final_full_stack0082.tif,3,"[0.3638336956501007, 0.9548580050468445, 0.13272422552108765, 0.09027813374996185]"
final/full_stack/final_full_stack0083.tif,3,"[0.06795770674943924, 0.4469916820526123, 0.13591541349887848, 0.13088759779930115]"
final/full_stack/final_full_stack0083.tif,3,"[0.6938604116439819, 0.4547567665576935, 0.16431479156017303, 0.1334223598241806]"
final/full_stack/final_full_stack0083.tif,3,"[0.3632001578807831, 0.9552169442176819, 0.12915879487991333, 0.08956613391637802]"
final/full_stack/final_full_stack0084.tif,3,"[0.06750930845737457, 0.4470028579235077, 0.13501861691474915, 0.1322178840637207]"
final/full_stack/final_full_stack0084.tif,3,"[0.694261372089386, 0.45436933636665344, 0.16703858971595764, 0.13458119332790375]"
final/full_stack/final_full_stack0084.tif,3,"[0.36261576414108276, 0.9546019434928894, 0.13359104096889496, 0.09079620242118835]"
final/full_stack/final_full_stack0085.tif,3,"[0.06833609938621521, 0.446137011051178, 0.13667219877243042, 0.13422740995883942]"
final/full_stack/final_full_stack0085.tif,3,"[0.6950039267539978, 0.45489710569381714, 0.1717974990606308, 0.13833090662956238]"
final/full_stack/final_full_stack0085.tif,3,"[0.3619335889816284, 0.9532324075698853, 0.13965198397636414, 0.09353526681661606]"
final/full_stack/final_full_stack0086.tif,3,"[0.06898849457502365, 0.44526389241218567, 0.1379769891500473, 0.14077098667621613]"
final/full_stack/final_full_stack0086.tif,3,"[0.6948757171630859, 0.4549768567085266, 0.1736360341310501, 0.13958631455898285]"
final/full_stack/final_full_stack0086.tif,3,"[0.36057043075561523, 0.9522255659103394, 0.14564496278762817, 0.09554871171712875]"
final/full_stack/final_full_stack0087.tif,3,"[0.06945959478616714, 0.44542255997657776, 0.1389191895723343, 0.14167171716690063]"
final/full_stack/final_full_stack0087.tif,3,"[0.6946773529052734, 0.45454326272010803, 0.17216859757900238, 0.13888019323349]"
final/full_stack/final_full_stack0087.tif,3,"[0.36023178696632385, 0.9520389437675476, 0.14536350965499878, 0.09590131044387817]"
final/full_stack/final_full_stack0088.tif,3,"[0.693697452545166, 0.45487743616104126, 0.17134445905685425, 0.13795827329158783]"
final/full_stack/final_full_stack0088.tif,3,"[0.06858182698488235, 0.44614821672439575, 0.1371636539697647, 0.14049233496189117]"
final/full_stack/final_full_stack0088.tif,3,"[0.35976096987724304, 0.9529113173484802, 0.143668532371521, 0.09411810338497162]"
final/full_stack/final_full_stack0089.tif,3,"[0.6937299966812134, 0.4551672339439392, 0.16804340481758118, 0.13506756722927094]"
final/full_stack/final_full_stack0089.tif,3,"[0.0689036026597023, 0.44633179903030396, 0.1378072053194046, 0.14082299172878265]"
final/full_stack/final_full_stack0089.tif,3,"[0.36125412583351135, 0.9538842439651489, 0.14035196602344513, 0.09223135560750961]"
final/full_stack/final_full_stack0090.tif,3,"[0.6938589811325073, 0.45473846793174744, 0.16760218143463135, 0.1344304084777832]"
final/full_stack/final_full_stack0090.tif,3,"[0.06798002868890762, 0.4476870894432068, 0.13596005737781525, 0.13774466514587402]"
final/full_stack/final_full_stack0090.tif,3,"[0.3623132109642029, 0.9543008804321289, 0.1397320032119751, 0.09139832109212875]"
final/full_stack/final_full_stack0091.tif,3,"[0.06878165900707245, 0.44653528928756714, 0.1375633180141449, 0.13962183892726898]"
final/full_stack/final_full_stack0091.tif,3,"[0.694395124912262, 0.45473700761795044, 0.16822129487991333, 0.13257375359535217]"
final/full_stack/final_full_stack0091.tif,3,"[0.3626105785369873, 0.9542350769042969, 0.13768233358860016, 0.09152975678443909]"
final/full_stack/final_full_stack0092.tif,3,"[0.06986228376626968, 0.4458637535572052, 0.13972456753253937, 0.14161910116672516]"
final/full_stack/final_full_stack0092.tif,3,"[0.6951269507408142, 0.45456767082214355, 0.1705426126718521, 0.1323239505290985]"
final/full_stack/final_full_stack0092.tif,3,"[0.3620033264160156, 0.954085111618042, 0.13873204588890076, 0.09182977676391602]"
final/full_stack/final_full_stack0093.tif,3,"[0.0696989893913269, 0.44554248452186584, 0.1393979787826538, 0.14075754582881927]"
final/full_stack/final_full_stack0093.tif,3,"[0.6924647092819214, 0.4543166756629944, 0.16734729707241058, 0.13473962247371674]"
final/full_stack/final_full_stack0093.tif,3,"[0.36323660612106323, 0.9546038508415222, 0.13374295830726624, 0.09079241752624512]"
final/full_stack/final_full_stack0094.tif,3,"[0.06973046064376831, 0.4456638991832733, 0.13946092128753662, 0.1400909274816513]"
final/full_stack/final_full_stack0094.tif,3,"[0.6927940845489502, 0.4562641680240631, 0.16561377048492432, 0.13407889008522034]"
final/full_stack/final_full_stack0094.tif,3,"[0.3625314235687256, 0.9543260335922241, 0.13414809107780457, 0.09134792536497116]"
final/full_stack/final_full_stack0095.tif,3,"[0.06910567730665207, 0.44598737359046936, 0.13821135461330414, 0.13740353286266327]"
final/full_stack/final_full_stack0095.tif,3,"[0.36308565735816956, 0.9542191624641418, 0.13254429399967194, 0.09156152606010437]"
final/full_stack/final_full_stack0095.tif,3,"[0.6928426027297974, 0.4561079144477844, 0.16632051765918732, 0.13452555239200592]"
final/full_stack/final_full_stack0096.tif,3,"[0.06847729533910751, 0.4470650553703308, 0.13695459067821503, 0.13794110715389252]"
final/full_stack/final_full_stack0096.tif,3,"[0.362910658121109, 0.9536008834838867, 0.13425381481647491, 0.09279821068048477]"
final/full_stack/final_full_stack0096.tif,3,"[0.6948305368423462, 0.45471087098121643, 0.17102494835853577, 0.13479799032211304]"
final/full_stack/final_full_stack0097.tif,3,"[0.06827455759048462, 0.44694674015045166, 0.13654911518096924, 0.13776159286499023]"
final/full_stack/final_full_stack0097.tif,3,"[0.6950578093528748, 0.45466554164886475, 0.1721806675195694, 0.13597023487091064]"
final/full_stack/final_full_stack0097.tif,3,"[0.3623349368572235, 0.9531954526901245, 0.13671141862869263, 0.09360910952091217]"
final/full_stack/final_full_stack0098.tif,3,"[0.06907018274068832, 0.4454291760921478, 0.13814036548137665, 0.13618245720863342]"
final/full_stack/final_full_stack0098.tif,3,"[0.6953253149986267, 0.45454922318458557, 0.17143428325653076, 0.13586744666099548]"
final/full_stack/final_full_stack0098.tif,3,"[0.36065635085105896, 0.9529057145118713, 0.14127856492996216, 0.09418854117393494]"
final/full_stack/final_full_stack0099.tif,3,"[0.06890798360109329, 0.44696593284606934, 0.13781596720218658, 0.13821448385715485]"
final/full_stack/final_full_stack0099.tif,3,"[0.6942704319953918, 0.45488494634628296, 0.170394167304039, 0.13629940152168274]"
final/full_stack/final_full_stack0099.tif,3,"[0.35993367433547974, 0.9526130557060242, 0.1402197629213333, 0.09477393329143524]"
final/full_stack/final_full_stack0100.tif,3,"[0.06843414157629013, 0.4467637240886688, 0.13686828315258026, 0.1391841173171997]"
final/full_stack/final_full_stack0100.tif,3,"[0.693854570388794, 0.45540159940719604, 0.17066901922225952, 0.13589578866958618]"
final/full_stack/final_full_stack0100.tif,3,"[0.36106076836586, 0.9526563882827759, 0.13943935930728912, 0.09453915059566498]"
final/full_stack/final_full_stack0101.tif,3,"[0.06798384338617325, 0.4472008943557739, 0.1359676867723465, 0.13976038992404938]"
final/full_stack/final_full_stack0101.tif,3,"[0.6929563283920288, 0.4547954797744751, 0.17000514268875122, 0.13444392383098602]"
final/full_stack/final_full_stack0101.tif,3,"[0.36117807030677795, 0.9526163935661316, 0.14080248773097992, 0.09468098729848862]"
final/full_stack/final_full_stack0102.tif,3,"[0.6928104758262634, 0.4551689028739929, 0.172543004155159, 0.13488182425498962]"
final/full_stack/final_full_stack0102.tif,3,"[0.0680427998304367, 0.4469815790653229, 0.1360855996608734, 0.13896475732326508]"
final/full_stack/final_full_stack0102.tif,3,"[0.3625712990760803, 0.9526209235191345, 0.13786479830741882, 0.09475814551115036]"
final/full_stack/final_full_stack0103.tif,3,"[0.06918290257453918, 0.44690290093421936, 0.13836580514907837, 0.13858790695667267]"
final/full_stack/final_full_stack0103.tif,3,"[0.6906968355178833, 0.45520681142807007, 0.17044082283973694, 0.13184811174869537]"
final/full_stack/final_full_stack0103.tif,3,"[0.3623572587966919, 0.9534906148910522, 0.13529689610004425, 0.092820905148983]"
final/full_stack/final_full_stack0104.tif,3,"[0.06911319494247437, 0.44664618372917175, 0.13822638988494873, 0.13819217681884766]"
final/full_stack/final_full_stack0104.tif,3,"[0.6925904750823975, 0.45527416467666626, 0.17172583937644958, 0.1347130686044693]"
final/full_stack/final_full_stack0104.tif,3,"[0.362637996673584, 0.9544492959976196, 0.13046133518218994, 0.09110132604837418]"
final/full_stack/final_full_stack0105.tif,3,"[0.06944001466035843, 0.44585439562797546, 0.13888002932071686, 0.1412304788827896]"
final/full_stack/final_full_stack0105.tif,3,"[0.6924543976783752, 0.45472466945648193, 0.16997238993644714, 0.1359775811433792]"
final/full_stack/final_full_stack0105.tif,3,"[0.3627280294895172, 0.9544323086738586, 0.12985841929912567, 0.09113536775112152]"
final/full_stack/final_full_stack0106.tif,3,"[0.06966995447874069, 0.44523826241493225, 0.13933990895748138, 0.14276309311389923]"
final/full_stack/final_full_stack0106.tif,3,"[0.691567063331604, 0.4546348452568054, 0.17017360031604767, 0.13642477989196777]"
final/full_stack/final_full_stack0106.tif,3,"[0.3618346154689789, 0.954310417175293, 0.13334859907627106, 0.09137912839651108]"
final/full_stack/final_full_stack0107.tif,3,"[0.06927225738763809, 0.44500604271888733, 0.13854451477527618, 0.1412753015756607]"
final/full_stack/final_full_stack0107.tif,3,"[0.692367672920227, 0.4555886685848236, 0.16601400077342987, 0.13597485423088074]"
final/full_stack/final_full_stack0107.tif,3,"[0.36102062463760376, 0.9539520740509033, 0.1350470930337906, 0.09209585934877396]"
final/full_stack/final_full_stack0108.tif,3,"[0.06894141435623169, 0.44544923305511475, 0.13788282871246338, 0.14079831540584564]"
final/full_stack/final_full_stack0108.tif,3,"[0.69249427318573, 0.4553563594818115, 0.16330599784851074, 0.13351939618587494]"
final/full_stack/final_full_stack0108.tif,3,"[0.361855149269104, 0.9538324475288391, 0.1367492526769638, 0.09233508259057999]"
final/full_stack/final_full_stack0109.tif,3,"[0.06773268431425095, 0.4453991949558258, 0.1354653686285019, 0.13933145999908447]"
final/full_stack/final_full_stack0109.tif,3,"[0.6927279233932495, 0.4557366967201233, 0.1635204404592514, 0.13399334251880646]"
final/full_stack/final_full_stack0109.tif,3,"[0.36160212755203247, 0.9538966417312622, 0.13759806752204895, 0.092206671833992]"
final/full_stack/final_full_stack0110.tif,3,"[0.0679587721824646, 0.44568055868148804, 0.1359175443649292, 0.14017605781555176]"
final/full_stack/final_full_stack0110.tif,3,"[0.6934600472450256, 0.45552515983581543, 0.16663794219493866, 0.13505613803863525]"
final/full_stack/final_full_stack0110.tif,3,"[0.36261534690856934, 0.9535303115844727, 0.13815036416053772, 0.09293928742408752]"
final/full_stack/final_full_stack0111.tif,3,"[0.06804949045181274, 0.44631487131118774, 0.1360989809036255, 0.14090926945209503]"
final/full_stack/final_full_stack0111.tif,3,"[0.693760097026825, 0.4552454352378845, 0.1681891679763794, 0.13379870355129242]"
final/full_stack/final_full_stack0111.tif,3,"[0.36385366320610046, 0.9537395238876343, 0.13554981350898743, 0.09252097457647324]"
final/full_stack/final_full_stack0112.tif,3,"[0.06812336295843124, 0.44629964232444763, 0.1362467259168625, 0.1401282101869583]"
final/full_stack/final_full_stack0112.tif,3,"[0.6942364573478699, 0.45533475279808044, 0.16924914717674255, 0.1344047486782074]"
final/full_stack/final_full_stack0112.tif,3,"[0.3617352843284607, 0.9528802633285522, 0.14073848724365234, 0.09420953691005707]"
final/full_stack/final_full_stack0113.tif,3,"[0.068120077252388, 0.44627946615219116, 0.136240154504776, 0.13966155052185059]"
final/full_stack/final_full_stack0113.tif,3,"[0.6950546503067017, 0.4554486870765686, 0.1711939126253128, 0.13455349206924438]"
final/full_stack/final_full_stack0113.tif,3,"[0.36132410168647766, 0.9535229802131653, 0.141946941614151, 0.09295403212308884]"
final/full_stack/final_full_stack0114.tif,3,"[0.06826194375753403, 0.44613710045814514, 0.13652388751506805, 0.13922695815563202]"
final/full_stack/final_full_stack0114.tif,3,"[0.6951809525489807, 0.4554036259651184, 0.1709972321987152, 0.13284051418304443]"
final/full_stack/final_full_stack0114.tif,3,"[0.3639448285102844, 0.9542158842086792, 0.13689732551574707, 0.0915682390332222]"
final/full_stack/final_full_stack0115.tif,3,"[0.6944532990455627, 0.45594069361686707, 0.1706828624010086, 0.13367566466331482]"
final/full_stack/final_full_stack0115.tif,3,"[0.06801830977201462, 0.44610437750816345, 0.13603661954402924, 0.13943934440612793]"
final/full_stack/final_full_stack0115.tif,3,"[0.3632252812385559, 0.9542349576950073, 0.1388995200395584, 0.09153003990650177]"
final/full_stack/final_full_stack0116.tif,3,"[0.06946849077939987, 0.44561123847961426, 0.13893698155879974, 0.14087748527526855]"
final/full_stack/final_full_stack0116.tif,3,"[0.6942440271377563, 0.4559716582298279, 0.16888563334941864, 0.13405980169773102]"
final/full_stack/final_full_stack0116.tif,3,"[0.3599887788295746, 0.952757716178894, 0.14952363073825836, 0.0944845974445343]"
final/full_stack/final_full_stack0117.tif,3,"[0.06875460594892502, 0.44583576917648315, 0.13750921189785004, 0.13879430294036865]"
